Chennai_ICMR	fastq	SRR8380926
Chennai_ICMR	fastq	SRR8380927
Chennai_ICMR	fastq	SRR8380928
Chennai_ICMR	fastq	SRR8380929
Chennai_ICMR	fastq	SRR8380930
Chennai_ICMR	fastq	SRR8380931
Chennai_ICMR	fastq	SRR8380932
Chennai_ICMR	fastq	SRR8380933
Chennai_ICMR	fastq	SRR8380934
Chennai_ICMR	fastq	SRR8380935
Chennai_ICMR	fastq	SRR8380936
Chennai_ICMR	fastq	SRR8380937
Chennai_ICMR	fastq	SRR8380938
Chennai_ICMR	fastq	SRR8380939
Chennai_ICMR	fastq	SRR8380940
Chennai_ICMR	fastq	SRR8380941
Chennai_ICMR	fastq	SRR8380942
Chennai_ICMR	fastq	SRR8380943
Chennai_ICMR	fastq	SRR8380944
Chennai_ICMR	fastq	SRR8380945
Chennai_ICMR	fastq	SRR8380946
Chennai_ICMR	fastq	SRR8380947
Chennai_ICMR	fastq	SRR8380948
Chennai_ICMR	fastq	SRR8380949
Chennai_ICMR	fastq	SRR8380950
Chennai_ICMR	fastq	SRR8380951
Chennai_ICMR	fastq	SRR8380952
Chennai_ICMR	fastq	SRR8380953
Chennai_ICMR	fastq	SRR8380954
ICMR_Jalma	fastq	SRR5341272
ICMR_Jalma	fastq	SRR5341273
ICMR_Jalma	fastq	SRR5341274
ICMR_Jalma	fastq	SRR5341275
ICMR_Jalma	fastq	SRR5341276
ICMR_Jalma	fastq	SRR5341277
ICMR_Jalma	fastq	SRR5341278
ICMR_Jalma	fastq	SRR5341279
ICMR_Jalma	fastq	SRR5341280
ICMR_Jalma	fastq	SRR5341281
ICMR_Jalma	fastq	SRR5341282
ICMR_Jalma	fastq	SRR5341283
ICMR_Jalma	fastq	SRR5341284
ICMR_Jalma	fastq	SRR5341285
ICMR_Jalma	fastq	SRR5341286
ICMR_Jalma	fastq	SRR5341287
ICMR_Jalma	fastq	SRR5341288
ICMR_Jalma	fastq	SRR5341289
ICMR_Jalma	fastq	SRR5341290
ICMR_Jalma	fastq	SRR5341291
ICMR_Jalma	fastq	SRR5341292
ICMR_Jalma	fastq	SRR5341293
ICMR_Jalma	fastq	SRR5341294
ICMR_Jalma	fastq	SRR5341295
ICMR_Jalma	fastq	SRR5341296
ICMR_Jalma	fastq	SRR5341297
ICMR_Jalma	fastq	SRR5341298
ICMR_Jalma	fastq	SRR5341299
ICMR_Jalma	fastq	SRR5341300
ICMR_Jalma	fastq	SRR5341301
ICMR_Jalma	fastq	SRR5341302
ICMR_Jalma	fastq	SRR5341303
ICMR_Jalma	fastq	SRR5341304
ICMR_Jalma	fastq	SRR5341305
ICMR_Jalma	fastq	SRR5341306
ICMR_Jalma	fastq	SRR5341307
ICMR_Jalma	fastq	SRR5341308
ICMR_Jalma	fastq	SRR5341309
ICMR_Jalma	fastq	SRR5341310
ICMR_Jalma	fastq	SRR5341311
ICMR_Jalma	fastq	SRR5341312
ICMR_Jalma	fastq	SRR5341313
ICMR_Jalma	fastq	SRR5341314
ICMR_Jalma	fastq	SRR5341315
ICMR_Jalma	fastq	SRR5341316
ICMR_Jalma	fastq	SRR5341317
ICMR_Jalma	fastq	SRR5341318
ICMR_Jalma	fastq	SRR5341319
ICMR_Jalma	fastq	SRR5341320
ICMR_Jalma	fastq	SRR5341321
ICMR_Jalma	fastq	SRR5341322
ICMR_Jalma	fastq	SRR5341323
ICMR_Jalma	fastq	SRR5341324
ICMR_Jalma	fastq	SRR5341325
ICMR_Jalma	fastq	SRR5341326
ICMR_Jalma	fastq	SRR5341327
ICMR_Jalma	fastq	SRR5341328
ICMR_Jalma	fastq	SRR5341329
ICMR_Jalma	fastq	SRR5341330
ICMR_Jalma	fastq	SRR5341331
ICMR_Jalma	fastq	SRR5341332
ICMR_Jalma	fastq	SRR5341333
ICMR_Jalma	fastq	SRR5341334
ICMR_Jalma	fastq	SRR5341335
ICMR_Jalma	fastq	SRR5341336
ICMR_Jalma	fastq	SRR5341337
ICMR_Jalma	fastq	SRR5341338
ICMR_Jalma	fastq	SRR5341339
ICMR_Jalma	fastq	SRR5341340
ICMR_Jalma	fastq	SRR5341341
ICMR_Jalma	fastq	SRR5341342
ICMR_Jalma	fastq	SRR5341343
ICMR_Jalma	fastq	SRR5341344
ICMR_Jalma	fastq	SRR5341345
ICMR_Jalma	fastq	SRR5341346
ICMR_Jalma	fastq	SRR5341347
ICMR_Jalma	fastq	SRR5341348
ICMR_Jalma	fastq	SRR5341349
ICMR_Jalma	fastq	SRR5341350
ICMR_Jalma	fastq	SRR5341351
ICMR_Jalma	fastq	SRR5341352
ICMR_Jalma	fastq	SRR5341353
ICMR_Jalma	fastq	SRR5341354
ICMR_Jalma	fastq	SRR5341355
ICMR_Jalma	fastq	SRR5341356
ICMR_Jalma	fastq	SRR5341357
ICMR_Jalma	fastq	SRR5341358
ICMR_Jalma	fastq	SRR5341359
ICMR_Jalma	fastq	SRR5341360
ICMR_Jalma	fastq	SRR5341361
ICMR_Jalma	fastq	SRR5341362
ICMR_Jalma	fastq	SRR5341363
ICMR_Jalma	fastq	SRR5341364
ICMR_Jalma	fastq	SRR5341365
ICMR_Jalma	fastq	SRR5341366
ICMR_Jalma	fastq	SRR5341367
ICMR_Jalma	fastq	SRR5341368
ICMR_Jalma	fastq	SRR5341369
ICMR_Jalma	fastq	SRR5341370
ICMR_Jalma	fastq	SRR5341371
ICMR_Jalma	fastq	SRR5341372
ICMR_Jalma	fastq	SRR5341373
ICMR_Jalma	fastq	SRR5341374
ICMR_Jalma	fastq	SRR5341375
ICMR_Jalma	fastq	SRR5341376
ICMR_Jalma	fastq	SRR5341377
ICMR_Jalma	fastq	SRR5341378
ICMR_Jalma	fastq	SRR5341379
ICMR_Jalma	fastq	SRR5341380
ICMR_Jalma	fastq	SRR5341381
ICMR_Jalma	fastq	SRR5341382
ICMR_Jalma	fastq	SRR5341383
ICMR_Jalma	fastq	SRR5341384
ICMR_Jalma	fastq	SRR5341385
ICMR_Jalma	fastq	SRR5341386
ICMR_Jalma	fastq	SRR5341387
ICMR_Jalma	fastq	SRR5341388
ICMR_Jalma	fastq	SRR5341389
ICMR_Jalma	fastq	SRR5341390
ICMR_Jalma	fastq	SRR5341391
ICMR_Jalma	fastq	SRR5341392
ICMR_Jalma	fastq	SRR5341393
ICMR_Jalma	fastq	SRR5341394
ICMR_Jalma	fastq	SRR5341395
ICMR_Jalma	fastq	SRR5341396
ICMR_Jalma	fastq	SRR5341397
ICMR_Jalma	fastq	SRR5341398
ICMR_Jalma	fastq	SRR5341399
ICMR_Jalma	fastq	SRR5341400
ICMR_Jalma	fastq	SRR5341401
ICMR_Jalma	fastq	SRR5341402
ICMR_Jalma	fastq	SRR5341403
ICMR_Jalma	fastq	SRR5341404
ICMR_Jalma	fastq	SRR5341405
ICMR_Jalma	fastq	SRR5341406
ICMR_Jalma	fastq	SRR5341407
ICMR_Jalma	fastq	SRR5341408
ICMR_Jalma	fastq	SRR5341409
ICMR_Jalma	fastq	SRR5341410
ICMR_Jalma	fastq	SRR5341411
ICMR_Jalma	fastq	SRR5341412
ICMR_Jalma	fastq	SRR5341413
ICMR_Jalma	fastq	SRR5341414
ICMR_Jalma	fastq	SRR5341415
ICMR_Jalma	fastq	SRR5341416
ICMR_Jalma	fastq	SRR5341417
ICMR_Jalma	fastq	SRR5341418
ICMR_Jalma	fastq	SRR5341419
ICMR_Jalma	fastq	SRR5341420
ICMR_Jalma	fastq	SRR5341421
ICMR_Jalma	fastq	SRR5341422
ICMR_Jalma	fastq	SRR5341423
ICMR_Jalma	fastq	SRR5341424
ICMR_Jalma	fastq	SRR5341425
ICMR_Jalma	fastq	SRR5341426
ICMR_Jalma	fastq	SRR5341427
ICMR_Jalma	fastq	SRR5341428
ICMR_Jalma	fastq	SRR5341429
ICMR_Jalma	fastq	SRR5341430
ICMR_Jalma	fastq	SRR5341431
ICMR_Jalma	fastq	SRR5341432
ICMR_Jalma	fastq	SRR5341433
ICMR_Jalma	fastq	SRR5341434
ICMR_Jalma	fastq	SRR5341435
ICMR_Jalma	fastq	SRR5341436
ICMR_Jalma	fastq	SRR5341437
ICMR_Jalma	fastq	SRR5341438
ICMR_Jalma	fastq	SRR5341439
ICMR_Jalma	fastq	SRR5341440
ICMR_Jalma	fastq	SRR5341441
ICMR_Jalma	fastq	SRR5341442
ICMR_Jalma	fastq	SRR5341443
ICMR_Jalma	fastq	SRR5341444
ICMR_Jalma	fastq	SRR5341445
ICMR_Jalma	fastq	SRR5341446
ICMR_Jalma	fastq	SRR5341447
ICMR_Jalma	fastq	SRR5341448
ICMR_Jalma	fastq	SRR5341449
ICMR_Jalma	fastq	SRR5341450
ICMR_Jalma	fastq	SRR5341451
ICMR_Jalma	fastq	SRR5341452
ICMR_Jalma	fastq	SRR5341453
ICMR_Jalma	fastq	SRR5341454
ICMR_Jalma	fastq	SRR5341455
ICMR_Jalma	fastq	SRR5341456
ICMR_Jalma	fastq	SRR5341457
ICMR_Jalma	fastq	SRR5341458
ICMR_Jalma	fastq	SRR5341459
ICMR_Jalma	fastq	SRR5341460
ICMR_Jalma	fastq	SRR5341461
ICMR_Jalma	fastq	SRR5341462
ICMR_Jalma	fastq	SRR5341463
ICMR_Jalma	fastq	SRR5341464
ICMR_Jalma	fastq	SRR5341465
ICMR_Jalma	fastq	SRR5341466
ICMR_Jalma	fastq	SRR5341467
ICMR_Jalma	fastq	SRR5341468
ICMR_Jalma	fastq	SRR5341469
ICMR_Jalma	fastq	SRR5341470
ICMR_Jalma	fastq	SRR5341471
ils_sequencing	fastq	Undetermined_S0
Mumbai_FMR	fastq	SRR5341194
Mumbai_FMR	fastq	SRR5341195
Mumbai_FMR	fastq	SRR5341196
Mumbai_FMR	fastq	SRR5341197
Mumbai_FMR	fastq	SRR5341198
Mumbai_FMR	fastq	SRR5341199
Mumbai_FMR	fastq	SRR5341200
Mumbai_FMR	fastq	SRR5341201
Mumbai_FMR	fastq	SRR5341202
Mumbai_FMR	fastq	SRR5341203
Mumbai_FMR	fastq	SRR5341204
Mumbai_FMR	fastq	SRR5341205
Mumbai_FMR	fastq	SRR5341206
Mumbai_FMR	fastq	SRR5341207
Mumbai_FMR	fastq	SRR5341208
Mumbai_FMR	fastq	SRR5341209
Mumbai_FMR	fastq	SRR5341210
Mumbai_FMR	fastq	SRR5341211
Mumbai_FMR	fastq	SRR5341212
Mumbai_FMR	fastq	SRR5341213
Mumbai_FMR	fastq	SRR5341214
Mumbai_FMR	fastq	SRR5341215
Mumbai_FMR	fastq	SRR5341216
Mumbai_FMR	fastq	SRR5341217
Mumbai_FMR	fastq	SRR5341218
Mumbai_FMR	fastq	SRR5341219
Mumbai_FMR	fastq	SRR5341220
Mumbai_FMR	fastq	SRR5341221
Mumbai_FMR	fastq	SRR5341222
Mumbai_FMR	fastq	SRR5341223
Mumbai_FMR	fastq	SRR5341224
Mumbai_FMR	fastq	SRR5341225
Mumbai_FMR	fastq	SRR5341226
Mumbai_FMR	fastq	SRR5341227
Mumbai_FMR	fastq	SRR5341228
Mumbai_FMR	fastq	SRR5341229
Mumbai_FMR	fastq	SRR5341230
Mumbai_FMR	fastq	SRR5341231
Mumbai_FMR	fastq	SRR5341232
Mumbai_FMR	fastq	SRR5341233
Mumbai_FMR	fastq	SRR5341234
Mumbai_FMR	fastq	SRR5341235
Mumbai_FMR	fastq	SRR5341236
Mumbai_FMR	fastq	SRR5341237
Mumbai_FMR	fastq	SRR5341238
Mumbai_FMR	fastq	SRR5341239
Mumbai_FMR	fastq	SRR5341240
Mumbai_FMR	fastq	SRR5341241
Mumbai_FMR	fastq	SRR5341242
Mumbai_FMR	fastq	SRR5341243
Mumbai_FMR	fastq	SRR5341244
Mumbai_FMR	fastq	SRR5341245
Mumbai_FMR	fastq	SRR5341246
Mumbai_FMR	fastq	SRR5341247
Mumbai_FMR	fastq	SRR5341248
Mumbai_FMR	fastq	SRR5341249
Mumbai_FMR	fastq	SRR5341250
Mumbai_FMR	fastq	SRR5341251
Mumbai_FMR	fastq	SRR5341252
Mumbai_FMR	fastq	SRR5341253
Mumbai_FMR	fastq	SRR5341254
Mumbai_FMR	fastq	SRR5341255
Mumbai_FMR	fastq	SRR5341256
Mumbai_FMR	fastq	SRR5341257
Mumbai_FMR	fastq	SRR5341258
Mumbai_FMR	fastq	SRR5341259
Mumbai_FMR	fastq	SRR5341260
Mumbai_FMR	fastq	SRR5341261
Mumbai_FMR	fastq	SRR5341262
Mumbai_FMR	fastq	SRR5341263
Mumbai_FMR	fastq	SRR5341264
Mumbai_FMR	fastq	SRR5341265
Mumbai_FMR	fastq	SRR5341266
Mumbai_FMR	fastq	SRR5341267
South_IND	fastq	SRR1169458
South_IND	fastq	SRR1169461
South_IND	fastq	SRR1169462
South_IND	fastq	SRR1169463
South_IND	fastq	SRR1169465
South_IND	fastq	SRR1169466
South_IND	fastq	SRR1169467
South_IND	fastq	SRR1169470
South_IND	fastq	SRR1169471
South_IND	fastq	SRR1169472
South_IND	fastq	SRR1169473
South_IND	fastq	SRR1169475
South_IND	fastq	SRR1169476
South_IND	fastq	SRR1169477
South_IND	fastq	SRR1169482
South_IND	fastq	SRR1169483
South_IND	fastq	SRR1169484
South_IND	fastq	SRR1169487
South_IND	fastq	SRR1169488
South_IND	fastq	SRR1169489
South_IND	fastq	SRR1169490
South_IND	fastq	SRR1169491
South_IND	fastq	SRR1169494
South_IND	fastq	SRR1169495
South_IND	fastq	SRR1169496
South_IND	fastq	SRR1169497
South_IND	fastq	SRR1169499
South_IND	fastq	SRR1169500
South_IND	fastq	SRR1169505
South_IND	fastq	SRR1169508
South_IND	fastq	SRR1169511
South_IND	fastq	SRR1169512
South_IND	fastq	SRR1169513
South_IND	fastq	SRR1169516
South_IND	fastq	SRR1169517
South_IND	fastq	SRR1169518
South_IND	fastq	SRR1169521
South_IND	fastq	SRR1169522
South_IND	fastq	SRR1169527
South_IND	fastq	SRR1169528
South_IND	fastq	SRR1169529
South_IND	fastq	SRR1169531
South_IND	fastq	SRR1169533
South_IND	fastq	SRR1169535
South_IND	fastq	SRR1169536
South_IND	fastq	SRR1169537
South_IND	fastq	SRR1169538
South_IND	fastq	SRR1169539
South_IND	fastq	SRR1169542
South_IND	fastq	SRR1169543
South_IND	fastq	SRR1169544
South_IND	fastq	SRR1169547
South_IND	fastq	SRR1169548
South_IND	fastq	SRR1169549
South_IND	fastq	SRR1169552
South_IND	fastq	SRR1169553
South_IND	fastq	SRR1169554
South_IND	fastq	SRR1169557
South_IND	fastq	SRR1169558
South_IND	fastq	SRR1169559
South_IND	fastq	SRR1169563
South_IND	fastq	SRR1169564
South_IND	fastq	SRR1169565
South_IND	fastq	SRR1169568
South_IND	fastq	SRR1169569
South_IND	fastq	SRR1169570
South_IND	fastq	SRR1169573
South_IND	fastq	SRR1169574
South_IND	fastq	SRR1169575
South_IND	fastq	SRR1169576
South_IND	fastq	SRR1169579
South_IND	fastq	SRR1169580
South_IND	fastq	SRR1169581
South_IND	fastq	SRR1169585
South_IND	fastq	SRR1169586
South_IND	fastq	SRR1169589
South_IND	fastq	SRR1169590
South_IND	fastq	SRR1169591
South_IND	fastq	SRR1169624
South_IND	fastq	SRR1172022
South_IND	fastq	SRR1172052
South_IND	fastq	SRR1172053
South_IND	fastq	SRR1172054
South_IND	fastq	SRR1172060
South_IND	fastq	SRR1172074
South_IND	fastq	SRR1172079
South_IND	fastq	SRR1172086
South_IND	fastq	SRR1172087
South_IND	fastq	SRR1172094
South_IND	fastq	SRR1172102
South_IND	fastq	SRR1172106
South_IND	fastq	SRR1172107
South_IND	fastq	SRR1172108
South_IND	fastq	SRR1172118
South_IND	fastq	SRR1172122
South_IND	fastq	SRR1172123
South_IND	fastq	SRR1172124
South_IND	fastq	SRR1172125
South_IND	fastq	SRR1172131
South_IND	fastq	SRR1172134
South_IND	fastq	SRR1172135
South_IND	fastq	SRR1172136
South_IND	fastq	SRR1172139
South_IND	fastq	SRR1172145
South_IND	fastq	SRR1172150
South_IND	fastq	SRR1172156
South_IND	fastq	SRR1172157
South_IND	fastq	SRR1172163
South_IND	fastq	SRR1172174
South_IND	fastq	SRR1172175
South_IND	fastq	SRR1172176
South_IND	fastq	SRR1172181
South_IND	fastq	SRR1172182
South_IND	fastq	SRR1172186
South_IND	fastq	SRR1172202
South_IND	fastq	SRR1172208
South_IND	fastq	SRR1172209
South_IND	fastq	SRR1172220
South_IND	fastq	SRR1172225
South_IND	fastq	SRR1172226
South_IND	fastq	SRR1172227
South_IND	fastq	SRR1172228
South_IND	fastq	SRR1172232
South_IND	fastq	SRR1172240
South_IND	fastq	SRR1172241
South_IND	fastq	SRR1172242
South_IND	fastq	SRR1172246
South_IND	fastq	SRR1172258
South_IND	fastq	SRR1172265
South_IND	fastq	SRR1172266
South_IND	fastq	SRR1172267
South_IND	fastq	SRR1172274
South_IND	fastq	SRR1172280
South_IND	fastq	SRR1172281
South_IND	fastq	SRR1172287
South_IND	fastq	SRR1172292
South_IND	fastq	SRR1172293
South_IND	fastq	SRR1172300
South_IND	fastq	SRR1172304
South_IND	fastq	SRR1172309
South_IND	fastq	SRR1172315
South_IND	fastq	SRR1172316
South_IND	fastq	SRR1172321
South_IND	fastq	SRR1172322
South_IND	fastq	SRR1172329
South_IND	fastq	SRR1172335
South_IND	fastq	SRR1172341
South_IND	fastq	SRR1172347
South_IND	fastq	SRR1172358
South_IND	fastq	SRR1172364
South_IND	fastq	SRR1172705
South_IND	fastq	SRR1172706
South_IND	fastq	SRR1172709
South_IND	fastq	SRR1172710
South_IND	fastq	SRR1172715
South_IND	fastq	SRR1172716
South_IND	fastq	SRR1172720
South_IND	fastq	SRR1172721
South_IND	fastq	SRR1172722
South_IND	fastq	SRR1172723
South_IND	fastq	SRR1172736
South_IND	fastq	SRR1172737
South_IND	fastq	SRR1172738
South_IND	fastq	SRR1172743
South_IND	fastq	SRR1172747
South_IND	fastq	SRR1172748
South_IND	fastq	SRR1172751
South_IND	fastq	SRR1172752
South_IND	fastq	SRR1172773
South_IND	fastq	SRR1172774
South_IND	fastq	SRR1172779
South_IND	fastq	SRR1172780
South_IND	fastq	SRR1172786
South_IND	fastq	SRR1172787
South_IND	fastq	SRR1172788
South_IND	fastq	SRR1172792
South_IND	fastq	SRR1172796
South_IND	fastq	SRR1172797
South_IND	fastq	SRR1172798
South_IND	fastq	SRR1172799
South_IND	fastq	SRR1172800
South_IND	fastq	SRR1172804
South_IND	fastq	SRR1172805
South_IND	fastq	SRR1172813
South_IND	fastq	SRR1172821
South_IND	fastq	SRR1172822
South_IND	fastq	SRR1172825
South_IND	fastq	SRR1172826
South_IND	fastq	SRR1172827
South_IND	fastq	SRR1172828
South_IND	fastq	SRR1172829
South_IND	fastq	SRR1172831
South_IND	fastq	SRR1172832
South_IND	fastq	SRR1172833
South_IND	fastq	SRR1172834
South_IND	fastq	SRR1172840
South_IND	fastq	SRR1172848
South_IND	fastq	SRR1172849
South_IND	fastq	SRR1172852
South_IND	fastq	SRR1172853
South_IND	fastq	SRR1172854
South_IND	fastq	SRR1172855
South_IND	fastq	SRR1172856
South_IND	fastq	SRR1172860
South_IND	fastq	SRR1172861
South_IND	fastq	SRR1172862
South_IND	fastq	SRR1172868
South_IND	fastq	SRR1172872
South_IND	fastq	SRR1172873
South_IND	fastq	SRR1172874
South_IND	fastq	SRR1172875
South_IND	fastq	SRR1172879
South_IND	fastq	SRR1172880
South_IND	fastq	SRR1172881
South_IND	fastq	SRR1172885
South_IND	fastq	SRR1172886
South_IND	fastq	SRR1172887
South_IND	fastq	SRR1172898
South_IND	fastq	SRR1172899
South_IND	fastq	SRR1172900
South_IND	fastq	SRR1172901
South_IND	fastq	SRR1172903
South_IND	fastq	SRR1172904
South_IND	fastq	SRR1172905
South_IND	fastq	SRR1172906
South_IND	fastq	SRR1172907
South_IND	fastq	SRR1172911
South_IND	fastq	SRR1172914
South_IND	fastq	SRR1172915
South_IND	fastq	SRR1172923
South_IND	fastq	SRR1172928
South_IND	fastq	SRR1172930
South_IND	fastq	SRR1172931
South_IND	fastq	SRR1172934
South_IND	fastq	SRR1172938
South_IND	fastq	SRR1172939
South_IND	fastq	SRR1172942
South_IND	fastq	SRR1172943
South_IND	fastq	SRR1172949
South_IND	fastq	SRR1172950
South_IND	fastq	SRR1172955
South_IND	fastq	SRR1172958
South_IND	fastq	SRR1172959
South_IND	fastq	SRR1172965
South_IND	fastq	SRR1172967
South_IND	fastq	SRR1172968
South_IND	fastq	SRR1172971
South_IND	fastq	SRR1172977
South_IND	fastq	SRR1172978
South_IND	fastq	SRR1172979
South_IND	fastq	SRR1172985
South_IND	fastq	SRR1172986
South_IND	fastq	SRR1172989
South_IND	fastq	SRR1172990
South_IND	fastq	SRR1172991
South_IND	fastq	SRR1172992
South_IND	fastq	SRR1172993
South_IND	fastq	SRR1172998
South_IND	fastq	SRR1172999
South_IND	fastq	SRR1173004
South_IND	fastq	SRR1173005
South_IND	fastq	SRR1173008
South_IND	fastq	SRR1173009
South_IND	fastq	SRR1173010
South_IND	fastq	SRR1173012
South_IND	fastq	SRR1173013
South_IND	fastq	SRR1173014
South_IND	fastq	SRR1173015
South_IND	fastq	SRR1173021
South_IND	fastq	SRR1173022
South_IND	fastq	SRR1173027
South_IND	fastq	SRR1173028
South_IND	fastq	SRR1173029
South_IND	fastq	SRR1173031
South_IND	fastq	SRR1173035
South_IND	fastq	SRR1173036
South_IND	fastq	SRR1173037
South_IND	fastq	SRR1173043
South_IND	fastq	SRR1173044
South_IND	fastq	SRR1173045
South_IND	fastq	SRR1173046
South_IND	fastq	SRR1173047
South_IND	fastq	SRR1173054
South_IND	fastq	SRR1173055
South_IND	fastq	SRR1173060
South_IND	fastq	SRR1173061
South_IND	fastq	SRR1173068
South_IND	fastq	SRR1173076
South_IND	fastq	SRR1173077
South_IND	fastq	SRR1173078
South_IND	fastq	SRR1173082
South_IND	fastq	SRR1173083
South_IND	fastq	SRR1173084
South_IND	fastq	SRR1173090
South_IND	fastq	SRR1173091
South_IND	fastq	SRR1173092
South_IND	fastq	SRR1173093
South_IND	fastq	SRR1173098
South_IND	fastq	SRR1173099
South_IND	fastq	SRR1173104
South_IND	fastq	SRR1173105
South_IND	fastq	SRR1173110
South_IND	fastq	SRR1173111
South_IND	fastq	SRR1173112
South_IND	fastq	SRR1173116
South_IND	fastq	SRR1173117
South_IND	fastq	SRR1173122
South_IND	fastq	SRR1173123
South_IND	fastq	SRR1173127
South_IND	fastq	SRR1173129
South_IND	fastq	SRR1173135
South_IND	fastq	SRR1173136
South_IND	fastq	SRR1173147
South_IND	fastq	SRR1173152
South_IND	fastq	SRR1173165
South_IND	fastq	SRR1173178
South_IND	fastq	SRR1173179
South_IND	fastq	SRR1173183
South_IND	fastq	SRR1173191
South_IND	fastq	SRR1173198
South_IND	fastq	SRR1173209
South_IND	fastq	SRR1173215
South_IND	fastq	SRR1173216
South_IND	fastq	SRR1173217
South_IND	fastq	SRR1173250
South_IND	fastq	SRR1173257
South_IND	fastq	SRR1173258
South_IND	fastq	SRR1173264
South_IND	fastq	SRR1173275
South_IND	fastq	SRR1173286
South_IND	fastq	SRR1173287
South_IND	fastq	SRR1173288
South_IND	fastq	SRR1173329
South_IND	fastq	SRR1173345
South_IND	fastq	SRR1173346
South_IND	fastq	SRR1173366
South_IND	fastq	SRR1173367
South_IND	fastq	SRR1173374
South_IND	fastq	SRR1173388
South_IND	fastq	SRR1173426
South_IND	fastq	SRR1173440
South_IND	fastq	SRR1173445
South_IND	fastq	SRR1173489
South_IND	fastq	SRR1173528
South_IND	fastq	SRR1173551
South_IND	fastq	SRR1173559
South_IND	fastq	SRR1173566
South_IND	fastq	SRR1173567
South_IND	fastq	SRR1173579
South_IND	fastq	SRR1173584
South_IND	fastq	SRR1173597
South_IND	fastq	SRR1173599
South_IND	fastq	SRR1173611
South_IND	fastq	SRR1173620
South_IND	fastq	SRR1173621
South_IND	fastq	SRR1173623
South_IND	fastq	SRR1173632
South_IND	fastq	SRR1173635
South_IND	fastq	SRR1173637
South_IND	fastq	SRR1173643
South_IND	fastq	SRR1173644
South_IND	fastq	SRR1173655
South_IND	fastq	SRR1173656
South_IND	fastq	SRR1173673
South_IND	fastq	SRR1173674
South_IND	fastq	SRR1173677
South_IND	fastq	SRR1173680
South_IND	fastq	SRR1173682
South_IND	fastq	SRR1173683
South_IND	fastq	SRR1173686
South_IND	fastq	SRR1173692
South_IND	fastq	SRR1173693
South_IND	fastq	SRR1173694
South_IND	fastq	SRR1173721
South_IND	fastq	SRR1173727
South_IND	fastq	SRR1173728
South_IND	fastq	SRR1173749
South_IND	fastq	SRR1173771
South_IND	fastq	SRR1173772
South_IND	fastq	SRR1173773
South_IND	fastq	SRR1173774
South_IND	fastq	SRR1173776
South_IND	fastq	SRR1173787
South_IND	fastq	SRR1173801
South_IND	fastq	SRR1173802
